2.28	0.0104621	0.989546	
2.285	0.010358	0.98965	
2.29	0.0102549	0.989753	
2.295	0.0101529	0.989855	
2.3	0.0100518	0.989956	
2.305	0.00995182	0.990056	
2.31	0.0098528	0.990155	
2.315	0.00975476	0.990253	
2.32	0.0096577	0.990351	
2.325	0.0095616	0.990447	
2.33	0.00946646	0.990542	
2.335	0.00937227	0.990636	
2.34	0.00927901	0.990729	
2.345	0.00918669	0.990822	
2.35	0.00909528	0.990913	
2.355	0.00900478	0.991003	
2.36	0.00891518	0.991093	
2.365	0.00882647	0.991182	
2.37	0.00873865	0.99127	
2.375	0.0086517	0.991357	
2.38	0.00856561	0.991443	
2.385	0.00848038	0.991528	
2.39	0.008396	0.991612	
2.395	0.00831246	0.991696	
2.4	0.00822975	0.991779	
2.405	0.00814786	0.99186	
2.41	0.00806679	0.991941	
2.415	0.00798652	0.992022	
2.42	0.00790705	0.992101	
2.425	0.00782838	0.99218	
2.43	0.00775048	0.992258	
2.435	0.00767337	0.992335	
2.44	0.00759701	0.992411	
2.445	0.00752142	0.992487	
2.45	0.00744658	0.992562	
2.455	0.00737249	0.992636	
2.46	0.00729913	0.992709	
2.465	0.0072265	0.992782	
2.47	0.0071546	0.992854	
2.475	0.00708341	0.992925	
2.48	0.00701293	0.992995	
2.485	0.00694315	0.993065	
2.49	0.00687406	0.993134	
2.495	0.00680566	0.993203	
2.5	0.00673795	0.99327	
2.505	0.0066709	0.993337	
2.51	0.00660453	0.993404	
2.515	0.00653881	0.993469	
2.52	0.00647375	0.993535	
2.525	0.00640933	0.993599	
2.53	0.00634556	0.993663	
2.535	0.00628242	0.993726	
2.54	0.00621991	0.993788	
2.545	0.00615802	0.99385	
2.55	0.00609675	0.993912	
2.555	0.00603608	0.993972	
2.56	0.00597602	0.994032	
2.565	0.00591656	0.994092	
2.57	0.00585769	0.994151	
2.575	0.0057994	0.994209	
2.58	0.0057417	0.994267	
2.585	0.00568457	0.994324	
2.59	0.00562801	0.99438	
2.595	0.00557201	0.994436	
2.6	0.00551656	0.994492	
2.605	0.00546167	0.994547	
2.61	0.00540733	0.994601	
2.615	0.00535353	0.994655	
2.62	0.00530026	0.994708	
2.625	0.00524752	0.994761	
2.63	0.0051953	0.994813	
2.635	0.00514361	0.994865	
2.64	0.00509243	0.994916	
2.645	0.00504176	0.994967	
2.65	0.00499159	0.995017	
2.655	0.00494193	0.995066	
2.66	0.00489275	0.995116	
2.665	0.00484407	0.995164	
2.67	0.00479587	0.995212	
2.675	0.00474815	0.99526	
2.68	0.00470091	0.995307	
2.685	0.00465413	0.995354	
2.69	0.00460782	0.9954	
2.695	0.00456197	0.995446	
2.7	0.00451658	0.995492	
2.705	0.00447164	0.995537	
2.71	0.00442715	0.995581	
2.715	0.0043831	0.995625	
2.72	0.00433948	0.995669	
2.725	0.0042963	0.995712	
2.73	0.00425356	0.995755	
2.735	0.00421123	0.995797	
2.74	0.00416933	0.995839	
2.745	0.00412784	0.99588	
2.75	0.00408677	0.995922	
2.755	0.00404611	0.995962	
2.76	0.00400585	0.996002	
2.765	0.00396599	0.996042	
2.77	0.00392653	0.996082	
2.775	0.00388746	0.996121	
2.78	0.00384878	0.99616	
2.785	0.00381048	0.996198	
2.79	0.00377257	0.996236	
2.795	0.00373503	0.996273	
2.8	0.00369786	0.99631	
2.805	0.00366107	0.996347	
2.81	0.00362464	0.996384	
2.815	0.00358858	0.99642	
2.82	0.00355287	0.996455	
2.825	0.00351752	0.996491	
2.83	0.00348252	0.996526	
2.835	0.00344787	0.99656	
2.84	0.00341356	0.996595	
2.845	0.00337959	0.996629	
2.85	0.00334597	0.996662	
2.855	0.00331267	0.996696	
2.86	0.00327971	0.996729	
2.865	0.00324708	0.996761	
2.87	0.00321477	0.996794	
2.875	0.00318278	0.996826	
2.88	0.00315111	0.996857	
2.885	0.00311976	0.996889	
2.89	0.00308872	0.99692	
2.895	0.00305798	0.99695	
2.9	0.00302755	0.996981	
2.905	0.00299743	0.997011	
2.91	0.00296761	0.997041	
2.915	0.00293808	0.99707	
2.92	0.00290884	0.997099	
2.925	0.0028799	0.997128	
2.93	0.00285124	0.997157	
2.935	0.00282287	0.997185	
2.94	0.00279479	0.997214	
2.945	0.00276698	0.997241	
2.95	0.00273944	0.997269	
2.955	0.00271219	0.997296	
2.96	0.0026852	0.997323	
2.965	0.00265848	0.99735	
2.97	0.00263203	0.997376	
2.975	0.00260584	0.997402	
2.98	0.00257991	0.997428	
2.985	0.00255424	0.997454	
2.99	0.00252883	0.997479	
2.995	0.00250366	0.997505	
3	0.00247875	0.99753	
3.005	0.00245409	0.997554	
3.01	0.00242967	0.997579	
3.015	0.00240549	0.997603	
3.02	0.00238156	0.997627	
3.025	0.00235786	0.99765	
3.03	0.0023344	0.997674	
3.035	0.00231117	0.997697	
3.04	0.00228818	0.99772	
3.045	0.00226541	0.997743	
3.05	0.00224287	0.997765	
3.055	0.00222055	0.997788	
3.06	0.00219846	0.99781	
3.065	0.00217658	0.997832	
3.07	0.00215492	0.997853	
3.075	0.00213348	0.997875	
3.08	0.00211225	0.997896	
3.085	0.00209124	0.997917	
3.09	0.00207043	0.997938	
3.095	0.00204983	0.997958	
3.1	0.00202943	0.997979	
3.105	0.00200924	0.997999	
3.11	0.00198925	0.998019	
3.115	0.00196945	0.998039	
3.12	0.00194986	0.998058	
3.125	0.00193045	0.998078	
3.13	0.00191125	0.998097	
3.135	0.00189223	0.998116	
3.14	0.0018734	0.998135	
3.145	0.00185476	0.998154	
3.15	0.0018363	0.998172	
3.155	0.00181803	0.99819	
3.16	0.00179994	0.998208	
3.165	0.00178203	0.998226	
3.17	0.0017643	0.998244	
3.175	0.00174675	0.998262	
3.18	0.00172937	0.998279	
3.185	0.00171216	0.998296	
3.19	0.00169512	0.998313	
3.195	0.00167826	0.99833	
3.2	0.00166156	0.998347	
3.205	0.00164502	0.998363	
3.21	0.00162866	0.99838	
3.215	0.00161245	0.998396	
3.22	0.00159641	0.998412	
3.225	0.00158052	0.998428	
3.23	0.0015648	0.998444	
3.235	0.00154923	0.998459	
3.24	0.00153381	0.998475	
3.245	0.00151855	0.99849	
3.25	0.00150344	0.998505	
3.255	0.00148848	0.99852	
3.26	0.00147367	0.998535	
3.265	0.00145901	0.998549	
3.27	0.00144449	0.998564	
3.275	0.00143012	0.998578	
3.28	0.00141589	0.998592	
3.285	0.0014018	0.998607	
3.29	0.00138785	0.99862	
3.295	0.00137404	0.998634	
3.3	0.00136037	0.998648	
3.305	0.00134683	0.998661	
3.31	0.00133343	0.998675	
3.315	0.00132016	0.998688	
3.32	0.00130703	0.998701	
3.325	0.00129402	0.998714	
3.33	0.00128115	0.998727	
3.335	0.0012684	0.99874	
3.34	0.00125578	0.998753	
3.345	0.00124328	0.998765	
3.35	0.00123091	0.998777	
3.355	0.00121866	0.99879	
3.36	0.00120654	0.998802	
3.365	0.00119453	0.998814	
3.37	0.00118265	0.998826	
3.375	0.00117088	0.998837	
3.38	0.00115923	0.998849	
3.385	0.00114769	0.998861	
3.39	0.00113627	0.998872	
3.395	0.00112497	0.998883	
3.4	0.00111378	0.998895	
3.405	0.00110269	0.998906	
3.41	0.00109172	0.998917	
3.415	0.00108086	0.998927	
3.42	0.0010701	0.998938	
3.425	0.00105946	0.998949	
3.43	0.00104891	0.998959	
3.435	0.00103848	0.99897	
3.44	0.00102814	0.99898	
3.445	0.00101791	0.99899	
3.45	0.00100779	0.999001	
3.455	0.000997758	0.999011	
3.46	0.00098783	0.99902	
3.465	0.000978001	0.99903	
3.47	0.00096827	0.99904	
3.475	0.000958635	0.99905	
3.48	0.000949097	0.999059	
3.485	0.000939653	0.999069	
3.49	0.000930303	0.999078	
3.495	0.000921047	0.999087	
3.5	0.000911882	0.999096	
3.505	0.000902809	0.999106	
3.51	0.000893825	0.999115	
3.515	0.000884932	0.999123	
3.52	0.000876127	0.999132	
3.525	0.000867409	0.999141	
3.53	0.000858778	0.99915	
3.535	0.000850233	0.999158	
3.54	0.000841773	0.999167	
3.545	0.000833397	0.999175	
3.55	0.000825105	0.999183	
3.555	0.000816895	0.999191	
3.56	0.000808767	0.9992	
3.565	0.000800719	0.999208	
3.57	0.000792752	0.999216	
3.575	0.000784864	0.999223	
3.58	0.000777055	0.999231	
3.585	0.000769323	0.999239	
3.59	0.000761668	0.999247	
3.595	0.000754089	0.999254	
3.6	0.000746586	0.999262	
3.605	0.000739157	0.999269	
3.61	0.000731802	0.999277	
3.615	0.000724521	0.999284	
3.62	0.000717312	0.999291	
3.625	0.000710174	0.999298	
3.63	0.000703108	0.999305	
3.635	0.000696112	0.999312	
3.64	0.000689186	0.999319	
3.645	0.000682328	0.999326	
3.65	0.000675539	0.999333	
3.655	0.000668817	0.99934	
3.66	0.000662162	0.999346	
3.665	0.000655574	0.999353	
3.67	0.000649051	0.999359	
3.675	0.000642592	0.999366	
3.68	0.000636198	0.999372	
3.685	0.000629868	0.999378	
3.69	0.000623601	0.999385	
3.695	0.000617396	0.999391	
3.7	0.000611253	0.999397	
3.705	0.000605171	0.999403	
3.71	0.000599149	0.999409	
3.715	0.000593188	0.999415	
3.72	0.000587285	0.999421	
3.725	0.000581442	0.999427	
3.73	0.000575656	0.999433	
3.735	0.000569928	0.999438	
3.74	0.000564257	0.999444	
3.745	0.000558643	0.99945	
3.75	0.000553084	0.999455	
3.755	0.000547581	0.999461	
3.76	0.000542133	0.999466	
3.765	0.000536738	0.999472	
3.77	0.000531398	0.999477	
3.775	0.00052611	0.999482	
3.78	0.000520875	0.999487	
3.785	0.000515692	0.999493	
3.79	0.000510561	0.999498	
3.795	0.000505481	0.999503	
3.8	0.000500451	0.999508	
3.805	0.000495472	0.999513	
3.81	0.000490542	0.999518	
3.815	0.000485661	0.999523	
3.82	0.000480828	0.999528	
3.825	0.000476044	0.999532	
3.83	0.000471307	0.999537	
3.835	0.000466618	0.999542	
3.84	0.000461975	0.999546	
3.845	0.000457378	0.999551	
3.85	0.000452827	0.999556	
3.855	0.000448321	0.99956	
3.86	0.000443861	0.999564	
3.865	0.000439444	0.999569	
3.87	0.000435072	0.999573	
3.875	0.000430743	0.999578	
3.88	0.000426457	0.999582	
3.885	0.000422213	0.999586	
3.89	0.000418012	0.99959	
3.895	0.000413853	0.999594	
3.9	0.000409735	0.999599	
3.905	0.000405658	0.999603	
3.91	0.000401622	0.999607	
3.915	0.000397625	0.999611	
3.92	0.000393669	0.999615	
3.925	0.000389752	0.999619	
3.93	0.000385874	0.999622	
3.935	0.000382034	0.999626	
3.94	0.000378233	0.99963	
3.945	0.00037447	0.999634	
3.95	0.000370744	0.999638	
3.955	0.000367055	0.999641	
3.96	0.000363402	0.999645	
3.965	0.000359786	0.999649	
3.97	0.000356206	0.999652	
3.975	0.000352662	0.999656	
3.98	0.000349153	0.999659	
3.985	0.000345679	0.999663	
3.99	0.000342239	0.999666	
3.995	0.000338834	0.999669	
4	0.000335463	0.999673	
4.005	0.000332125	0.999676	
4.01	0.00032882	0.99968	
4.015	0.000325548	0.999683	
4.02	0.000322309	0.999686	
4.025	0.000319102	0.999689	
4.03	0.000315927	0.999692	
4.035	0.000312783	0.999696	
4.04	0.000309671	0.999699	
4.045	0.00030659	0.999702	
4.05	0.000303539	0.999705	
4.055	0.000300519	0.999708	
4.06	0.000297529	0.999711	
4.065	0.000294568	0.999714	
4.07	0.000291637	0.999717	
4.075	0.000288735	0.99972	
4.08	0.000285862	0.999722	
4.085	0.000283018	0.999725	
4.09	0.000280202	0.999728	
4.095	0.000277414	0.999731	
4.1	0.000274654	0.999734	
4.105	0.000271921	0.999736	
4.11	0.000269215	0.999739	
4.115	0.000266536	0.999742	
4.12	0.000263884	0.999744	
4.125	0.000261259	0.999747	
4.13	0.000258659	0.99975	
4.135	0.000256085	0.999752	
4.14	0.000253537	0.999755	
4.145	0.000251014	0.999757	
4.15	0.000248517	0.99976	
4.155	0.000246044	0.999762	
4.16	0.000243596	0.999765	
4.165	0.000241172	0.999767	
4.17	0.000238772	0.99977	
4.175	0.000236397	0.999772	
4.18	0.000234044	0.999774	
4.185	0.000231716	0.999777	
4.19	0.00022941	0.999779	
4.195	0.000227127	0.999781	
4.2	0.000224867	0.999783	
4.205	0.00022263	0.999786	
4.21	0.000220415	0.999788	
4.215	0.000218221	0.99979	
4.22	0.00021605	0.999792	
4.225	0.0002139	0.999794	
4.23	0.000211772	0.999797	
4.235	0.000209665	0.999799	
4.24	0.000207579	0.999801	
4.245	0.000205513	0.999803	
4.25	0.000203468	0.999805	
4.255	0.000201444	0.999807	
4.26	0.000199439	0.999809	
4.265	0.000197455	0.999811	
4.27	0.00019549	0.999813	
4.275	0.000193545	0.999815	
4.28	0.000191619	0.999817	
4.285	0.000189713	0.999819	
4.29	0.000187825	0.999821	
4.295	0.000185956	0.999822	
4.3	0.000184106	0.999824	
4.305	0.000182274	0.999826	
4.31	0.00018046	0.999828	
4.315	0.000178665	0.99983	
4.32	0.000176887	0.999831	
4.325	0.000175127	0.999833	
4.33	0.000173384	0.999835	
4.335	0.000171659	0.999837	
4.34	0.000169951	0.999838	
4.345	0.00016826	0.99984	
4.35	0.000166586	0.999842	
4.355	0.000164928	0.999843	
4.36	0.000163287	0.999845	
4.365	0.000161662	0.999847	
4.37	0.000160054	0.999848	
4.375	0.000158461	0.99985	
4.38	0.000156885	0.999851	
4.385	0.000155324	0.999853	
4.39	0.000153778	0.999855	
4.395	0.000152248	0.999856	
4.4	0.000150733	0.999858	
4.405	0.000149233	0.999859	
4.41	0.000147748	0.999861	
4.415	0.000146278	0.999862	
4.42	0.000144823	0.999864	
4.425	0.000143382	0.999865	
4.43	0.000141955	0.999866	
4.435	0.000140543	0.999868	
4.44	0.000139144	0.999869	
4.445	0.00013776	0.999871	
4.45	0.000136389	0.999872	
